School Number,School Name,Telephone,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban/Rural,School Type,Definition,Authority,Donations,Gender of Students,KME Peak Body,Takiwā,Territorial Authority,Regional Council,Local Office,Education Region,General Electorate,Māori Electorate,Neighbourhood (SA2 code),Neighbourhood (SA2),Ward,Latitude,Longitude,Enrolment Scheme,Equity Index (EQI),Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International,Isolation Index,Language of Instruction,Boarding Facilities,Cohort Entry,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,Naenae Intermediate,04-5677813,office@naenaeint.school.nz,Sarah Pavihi,http://www.naenaeint.school.nz,Walters Street ,Naenae,Lower Hutt,Walters Street,Avalon,Lower Hutt,5011,Major urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,245200,Avalon East,Central Ward,-41.196865,174.944650,Yes,483,295,119,88,63,43,17,2,0,0.12,All students taught in English/other setting,No,No,Open
2922,Naenae School,04-5678117,office@nnps.school.nz,Murray Bootten,https://www.naenaeprimary.school/,Wheatley Street ,Naenae,Lower Hutt,Wheatley Street,Naenae,Lower Hutt,5011,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,245400,Naenae Central,Eastern Ward,-41.204173,174.946045,Yes,529,352,81,239,134,20,12,2,0,0.11,Some students taught in te reo Māori or a Pacific language,No,No,Open
2923,Natone Park School,04-2358248,office@natone.school.nz,Daryl Aim,http://www.natone.school.nz,6 Kokiri Crescent ,Waitangirua,Porirua,6 Kokiri Crescent,Waitangirua,Porirua,5024,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,240802,Waitangirua Corinna,Onepoto General Ward,-41.130765,174.879629,No,525,100,11,71,40,10,4,4,0,0.17,All students taught in te reo Māori,No,No,Open
2924,Newlands Intermediate,04-4788195,Office@newlandsint.school.nz,Chris Els,http://www.newlandsint.school.nz,Bracken Road ,Newlands,Wellington,Bracken Road,Newlands,Wellington,6037,Major urban area,Intermediate,,State,Donations may be requested,Co-Educational,,,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Tonga,248701,Paparangi,Takapū/Northern General Ward,-41.219122,174.824028,Yes,398,518,221,51,33,253,34,2,0,0.29,All students taught in English/other setting,No,No,Open
2925,Newlands School,04-4616900,admin@newlandsprimary.school.nz,Shirley Porteous,http://www.newlandsprimary.school.nz/Home/,200 Newlands Road ,Newlands,Wellington,PO Box 26068,Newlands,Wellington,6442,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Tonga,249702,Newlands East,Takapū/Northern General Ward,-41.224718,174.820918,Yes,386,299,126,43,37,148,11,1,0,0.24,All students taught in English/other setting,No,No,Open
2926,Newtown School,04-3896667,admin@newtown.school.nz,Nicki Read,http://www.newtown.school.nz,Mein Street ,Newtown,Wellington,Mein Street,Newtown,Wellington,6021,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Rongotai,Te Tai Tonga,252900,Newtown North,Paekawakawa/Southern General Ward,-41.311015,174.779604,Yes,417,315,109,63,42,108,53,4,0,0.11,Some students taught in te reo Māori,No,No,Open
2927,Ngaio School,04-9396455,info@ngaio.school.nz,Phil McIntosh,http://www.ngaio.school.nz,45 Abbott Street ,Ngaio,Wellington,45 Abbott Street,Ngaio,Wellington,6035,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Tonga,249600,Ngaio South,Wharangi/Onslow-Western General Ward,-41.249282,174.776172,Yes,353,275,229,16,9,43,8,4,0,0.17,All students taught in English/other setting,No,No,Open
2928,Ngati Toa School,04-2367785,office@ngatitoa.school.nz,Crystal Southey-Willis,http://www.ngatitoa.school.nz/,Piko Street ,Titahi Bay,Porirua,Piko Street,Titahi Bay,Porirua,5022,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239200,Titahi Bay South,Onepoto General Ward,-41.117482,174.835256,No,495,129,48,94,48,13,0,0,0,0.07,All students taught in English/other setting,No,No,Open
2930,Normandale School,04-5662010,admin@normandale.school.nz,Matthew Burt,http://www.normandale.school.nz,16 Martin Grove ,Normandale,Lower Hutt,16 Martin Grove,Normandale,Lower Hutt,5010,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Ikaroa-Rāwhiti,243500,Normandale,Western Ward,-41.202414,174.886189,Yes,370,132,115,17,6,19,2,2,0,0.15,All students taught in English/other setting,No,No,Open
2931,Northland School,04-4757596,office@northland.school.nz,Andrea Peetz,http://www.northland.school.nz,14 Harbour View Road ,Northland,Wellington,14 Harbour View Road,Northland,Wellington,6012,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Wellington Central,Te Tai Tonga,250800,Northland (Wellington City),Wharangi/Onslow-Western General Ward,-41.280654,174.760124,Yes,360,219,185,20,8,32,1,1,0,0.12,All students taught in English/other setting,No,No,Open
2933,Ohau School,06-3687949,office@ohau.school.nz,Dianne McKee,https://www.ohau.school.nz/,Muhunoa East Road ,Ohau,Levin,13 Muhunoa East Road RD 20,,Levin,5570,Rural settlement,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Horowhenua District,Manawatū-Whanganui Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,234801,Ōhau-Manakau,Waiopehu General Ward,-40.662132,175.251628,Yes,467,154,120,44,2,5,3,0,0,0.60,All students taught in English/other setting,No,No,Open
2936,Ōpaki School,06-3775052,office@opaki.school.nz,Nathalie Jeeves-Edwards,http://www.opaki.school.nz,36 Waipipi Road ,,Masterton,36 Waipipi Road RD 11,,Masterton,5871,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,,Masterton District,Wellington Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,255501,Opaki,Masterton/Whakaoriori General Ward,-40.896099,175.661464,Yes,422,175,157,33,6,4,6,3,0,1.08,All students taught in English/other setting,No,No,Open
2937,Opiki School,06-3291740,office@opiki.school.nz,Kirstin McKenzie,http://opikischool.wordpress.com/,566 Tane Road ,Opiki,Palmerston North,566 Tane Road RD 4,,Palmerston North,4474,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Horowhenua District,Manawatū-Whanganui Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Rangitīkei,Te Tai Hauāuru,234600,Miranui,Miranui General Ward,-40.442991,175.459999,Yes,435,114,82,25,3,21,0,0,0,0.38,All students taught in English/other setting,No,No,Open
2939,Otaki School,06-3648704,admin@otaki.school.nz,Rauru Walker,http://www.otaki.school.nz,Mill Road ,,Ōtaki,Mill Road,,Ōtaki,5512,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Kapiti Coast District,Wellington Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,236500,Ōtaki,Ōtaki Ward,-40.755141,175.144199,No,528,204,65,184,15,6,3,2,0,0.46,Some students taught in te reo Māori,No,No,Open
2941,Our Lady of the Rosary School (Waiwhetu),04-5663258,admin@olr.school.nz,Karolina Surynt-Tapiki,http://www.olr.school.nz,12-16 Wainui Road ,Waiwhetu,Lower Hutt,Wainui Road,Waiwhetu,Lower Hutt,5010,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Te Tai Tonga,246002,Waiwhetu South,Harbour Ward,-41.225611,174.914634,Yes,428,265,158,58,69,70,13,0,0,0.09,All students taught in English/other setting,No,No,Open
2942,Owhiro Bay School,04-3837189,office@owhiro.school.nz,Vikki Martin (Acting),http://www.owhiro.school.nz,Happy Valley Road ,Owhiro Bay,Wellington,Happy Valley Road,Owhiro Bay,Wellington,6023,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Rongotai,Te Tai Tonga,252700,Ōwhiro Bay,Paekawakawa/Southern General Ward,-41.337797,174.759738,No,398,84,59,21,11,9,3,1,0,0.19,All students taught in English/other setting,No,Yes,Open
2943,Oxford Crescent School,04-5285843,office.assistant@oxfordcres.school.nz,Nathan Russell,http://www.oxfordcres.school.nz/,5 Oxford Crescent ,Upper Hutt CBD,Upper Hutt,5 Oxford Crescent,Ebdentown,Upper Hutt,5018,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Upper Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,242400,Ebdentown,Area Outside Ward,-41.118985,175.075080,No,447,386,273,83,37,63,17,0,0,0.04,All students taught in English/other setting,No,No,Open
2944,Paekākāriki School,04-2928205,administration@paekakariki.school.nz,Julia Bevin,http://www.paekakariki.school.nz,Wellington Road ,,Paekakariki,PO Box 39,,Paekakariki,5258,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Kapiti Coast District,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,238600,Paekākāriki,Paekākāriki-Raumati Ward,-40.982131,174.957503,No,411,98,87,24,4,10,2,3,0,0.31,All students taught in English/other setting,No,No,Open
2945,Pahiatua School,06-3768205,office@pahiatua.school.nz,David Jackson,http://www.pahiatua.school.nz,21 Albert Street ,,Pahiatua,21 Albert Street,,Pahiatua,4910,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Tararua District,Manawatū-Whanganui Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,233600,Pahiatua,South Tararua General Ward,-40.451536,175.839089,Yes,478,331,266,120,33,24,1,1,0,0.69,All students taught in English/other setting,No,No,Open
2946,Papakowhai School,04-2338321,office@papakowhai.school.nz,MARK SMITH ,http://www.papakowhai.school.nz,Spey Place ,Papakowhai,Porirua,Spey Place,Papakowhai,Porirua,5024,Large urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,240000,Papakōwhai,Pāuatahanui General Ward,-41.113390,174.867393,Yes,387,469,339,54,46,121,23,1,0,0.12,All students taught in English/other setting,No,No,Open
2947,Paparangi School,04-4786617,office@paparangi.school.nz,Tracey Arthurs,http://www.paparangi.school.nz,Beazley Avenue ,Paparangi,Wellington,59 Beazley Avenue,Paparangi,Wellington,6037,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Tonga,248701,Paparangi,Takapū/Northern General Ward,-41.214565,174.819394,Yes,381,232,161,27,16,70,14,1,0,0.28,All students taught in English/other setting,No,No,Open
2948,Paraparaumu Beach School,04-2985775,mbarfoote@pbs.school.nz,Jess Ward,https://www.pbs.school.nz/,Gray Avenue ,,Paraparaumu Beach,PO Box 1443,Paraparaumu Beach,Paraparaumu,5252,Medium urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Kapiti Coast District,Wellington Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,237300,Paraparaumu Beach East,Paraparaumu Ward,-40.890536,174.994678,Yes,443,468,350,100,32,36,3,5,0,0.23,All students taught in English/other setting,No,Yes,Open
2949,Paraparaumu School,04-2987900,admin@paraparaumu.school.nz,Steven Caldwell,http://www.paraparaumu.school.nz,Ruapehu Street ,,Paraparaumu,Ruapehu Street,,Paraparaumu,5032,Medium urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Kapiti Coast District,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,238400,Paraparaumu East,Paraparaumu Ward,-40.917357,175.008925,Yes,463,305,241,94,26,14,6,0,0,0.16,Some students taught in te reo Māori,No,No,Open
2950,Paremata School,04-2331339,office@paremata.school.nz,Bryce Coleman,http://www.paremata.school.nz,Paremata Crescent ,Paremata,Porirua,Paremata Crescent,Paremata,Porirua,5024,Large urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239801,Paremata,Pāuatahanui General Ward,-41.106972,174.868260,Yes,408,311,234,72,51,38,12,1,0,0.12,All students taught in English/other setting,No,No,Open
2953,Pauatahanui School,04-2347659,admin@pauatahanui.school.nz,Caine Roy Webster,http://www.pauatahanui.school.nz,12A Paekakariki Hill Road ,Pauatahanui,Porirua,12A Paekakariki Hill Road RD 1,,Porirua,5381,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239401,Pāuatahanui,Pāuatahanui General Ward,-41.104943,174.916938,Yes,395,196,182,31,12,15,4,0,0,0.24,All students taught in English/other setting,No,Yes,Open
2955,Petone Central School,04-5687974,office@petone-central.school.nz,Katarina Bennett,http://www.petonecentral.school.nz,16 Britannia Street ,Petone,Lower Hutt,PO Box 33466,Petone,Lower Hutt,5046,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Te Tai Tonga,244700,Petone East,Harbour Ward,-41.224085,174.880252,Yes,447,192,84,30,26,70,13,0,0,0.11,All students taught in English/other setting,No,No,Open
2956,Picton School,03-5736395,admin@picton.school.nz,Katie Talbot,https://www.picton.school.nz/,5 Buller Street ,,Picton,5 Buller Street,,Picton,7220,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,306801,Waitohi (Marlborough District),Marlborough Sounds General Ward,-41.293810,174.001255,No,493,121,72,66,3,13,1,1,0,0.94,All students taught in English/other setting,No,No,Open
2957,Pinehaven School,04-5284365,office@pinehaven.school.nz,Phillipa Whiteman,http://www.pinehaven.school.nz,Forest Road ,Pinehaven,Upper Hutt,Forest Road,Pinehaven,Upper Hutt,5019,Large urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Upper Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,242800,Pinehaven,Area Outside Ward,-41.160828,175.015217,Yes,398,183,162,19,9,16,4,3,0,0.27,All students taught in English/other setting,No,No,Open
2958,Pirinoa School,06-3077829,office@pirinoa.school.nz,Toby Funnell,http://www.pirinoa.school.nz,2782 Lake Ferry Road ,,Pirinoa,2782 Lake Ferry Road RD 2,,Featherston,5772,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,South Wairarapa District,Wellington Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,257801,Aorangi Forest,Martinborough Ward,-41.353011,175.204790,No,493,36,28,13,0,0,0,0,0,1.25,All students taught in English/other setting,No,No,Open
2959,Plateau School,04-5269909,,Louise Thomson,http://www.plateau.school.nz,Molloys Road ,Te Marua,Upper Hutt,Molloys Road,Te Marua,Upper Hutt,5018,Large urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Upper Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,242700,Te Marua,Area Outside Ward,-41.093604,175.132971,Yes,421,140,126,29,5,13,4,1,0,0.18,All students taught in English/other setting,No,No,Open
2960,Plimmerton School,04-2338677,office@plimmerton.school.nz,Nick Julian,http://www.plimmerton.school.nz,11 School Road ,Plimmerton,Porirua,11 School Road,Plimmerton,Porirua,5026,Large urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239000,Plimmerton,Pāuatahanui General Ward,-41.078997,174.866007,Yes,396,395,339,74,33,49,15,1,0,0.21,All students taught in English/other setting,No,No,Open
2961,Pomare School,04-9397421,office@pomare.school.nz,Sherilyn Hall,,Partridge Street ,Taita,Lower Hutt,Partridge Street,Taita,Lower Hutt,5011,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,244100,Taita North,Northern Ward,-41.172119,174.963542,No,515,102,24,41,44,17,3,0,0,0.18,All students taught in English/other setting,No,No,Open
2962,Pongaroa School,06-3762703,office@pongaroa.school.nz,Sam Baxter,http://www.pongaroa.school.nz/,9 Makomako Street ,,Pongaroa,PO Box 66,,Pongaroa,4944,Rural settlement,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Tararua District,Manawatū-Whanganui Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,233801,Owahanga,North Tararua General Ward,-40.541005,176.194459,No,485,49,33,28,3,0,0,0,0,1.57,All students taught in English/other setting,No,No,Open
2963,Porirua East School,04-2378520,office@poriruaeast.school.nz,Juliette Toma,http://www.poriruaeast.school.nz,8 Martin Street ,Porirua East,Porirua,8 Martin Street,Porirua East,Porirua,5024,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,240500,Porirua East,Onepoto General Ward,-41.139770,174.849130,No,500,147,41,53,74,30,4,0,0,0.05,All students taught in English/other setting,No,No,Open
