building_id,site_id,building_name,building_type,year_built,floor_area_sqm,num_floors,condition_rating,last_assessed_date
10875,2686,Junior Toilets,TOILET_BLOCK,2002,439,1,CRITICAL,2020-01-15
10876,2686,Metal Workshop,WORKSHOP,2017,436,1,FAIR,2021-11-11
10877,2687,Technology Block,CLASSROOM,1950,230,1,FAIR,2021-02-16
10878,2687,Staff Block,ADMIN,2014,499,1,FAIR,2023-01-08
10879,2687,Sports Amenities,TOILET_BLOCK,1977,183,1,FAIR,2024-12-01
10880,2687,Main Gymnasium,GYM,1950,57,2,POOR,2021-07-28
10881,2687,Learning Centre,LIBRARY,1953,477,1,FAIR,2024-09-21
10882,2687,School Hall,HALL,1973,409,2,POOR,2022-06-19
10883,2687,Metal Workshop,WORKSHOP,2013,528,1,FAIR,2024-07-05
10884,2687,Sports Pavilion,SPORTS_PAVILION,1951,315,1,FAIR,2021-11-23
10885,2687,Maintenance Shed,STORAGE,1980,81,1,FAIR,2020-02-12
10886,2688,Block E,CLASSROOM,1982,657,2,CRITICAL,2020-04-01
10887,2688,Staff Block,ADMIN,1994,604,1,GOOD,2022-12-13
10888,2688,Staff Facilities,TOILET_BLOCK,2019,130,1,GOOD,2022-03-31
10889,2688,Metal Workshop,WORKSHOP,1958,140,2,GOOD,2023-04-04
10890,2688,Performing Arts Centre,HALL,2013,520,1,POOR,2021-05-25
10891,2691,Block E,CLASSROOM,1958,379,2,GOOD,2023-06-06
10892,2691,Administration Building,ADMIN,2000,752,1,FAIR,2020-11-11
10893,2691,Junior Toilets,TOILET_BLOCK,1971,401,1,GOOD,2021-09-18
10894,2691,Metal Workshop,WORKSHOP,1968,579,2,POOR,2021-05-08
10895,2691,Sports Store,STORAGE,2003,91,1,GOOD,2023-11-10
10896,2692,Technology Block,CLASSROOM,1986,515,1,FAIR,2024-11-08
10897,2692,Main Office,ADMIN,2020,508,1,GOOD,2022-08-04
10898,2692,Senior Toilets,TOILET_BLOCK,1985,681,1,GOOD,2024-06-11
10899,2692,Main Gymnasium,GYM,1982,788,2,GOOD,2023-02-27
10900,2697,Science Block,CLASSROOM,1979,164,2,POOR,2020-02-12
10901,2697,Staff Block,ADMIN,2022,360,2,POOR,2020-02-14
10902,2697,Junior Toilets,TOILET_BLOCK,1996,245,1,POOR,2020-09-11
10903,2697,Assembly Hall,HALL,1960,771,2,FAIR,2022-06-18
10904,2697,Equipment Store,STORAGE,1969,81,1,FAIR,2024-11-10
10905,2697,Sports Hall,GYM,1950,773,1,GOOD,2024-07-13
10906,2697,School Library,LIBRARY,2001,280,2,POOR,2022-04-12
10907,2697,Metal Workshop,WORKSHOP,1951,403,2,POOR,2020-07-21
10908,2697,Changing Rooms,SPORTS_PAVILION,2015,722,1,FAIR,2021-05-11
10909,2697,Science Block,CLASSROOM,1977,224,1,GOOD,2023-05-17
10910,2698,Junior Block,CLASSROOM,2004,727,1,FAIR,2020-02-05
10911,2698,Administration Building,ADMIN,2019,309,2,GOOD,2020-06-02
10912,2698,Junior Toilets,TOILET_BLOCK,2004,621,1,GOOD,2021-07-31
10913,2698,Learning Centre,LIBRARY,2018,225,1,GOOD,2024-02-19
10914,2698,Grounds Shed,STORAGE,1980,58,1,GOOD,2023-11-30
10915,2701,Senior Block,CLASSROOM,1967,111,2,GOOD,2024-06-23
10916,2701,Staff Block,ADMIN,1976,528,1,FAIR,2024-03-22
10917,2701,Senior Toilets,TOILET_BLOCK,2008,245,1,FAIR,2023-06-16
10918,2701,Metal Workshop,WORKSHOP,1956,638,1,FAIR,2022-08-06
10919,2701,Cricket Pavilion,SPORTS_PAVILION,1961,788,1,GOOD,2024-07-02
10920,2702,Senior Block,CLASSROOM,2020,539,2,GOOD,2023-01-26
10921,2702,Administration Building,ADMIN,1980,410,2,FAIR,2020-12-04
10922,2702,Senior Toilets,TOILET_BLOCK,1972,126,1,POOR,2021-09-21
10923,2702,Fitness Centre,GYM,1988,773,1,GOOD,2023-09-26
10924,2702,Resource Centre,LIBRARY,1959,684,2,POOR,2023-09-29
10925,2703,Block A,CLASSROOM,1996,141,2,GOOD,2020-02-03
10926,2703,Staff Block,ADMIN,2010,122,1,FAIR,2022-06-29
10927,2703,Junior Toilets,TOILET_BLOCK,1984,674,1,POOR,2021-06-05
10928,2704,Arts Block,CLASSROOM,1962,721,2,FAIR,2023-03-17
10929,2704,Administration Building,ADMIN,1974,106,2,POOR,2023-05-15
10930,2704,Senior Toilets,TOILET_BLOCK,2006,264,1,GOOD,2023-07-03
10931,2704,Changing Rooms,SPORTS_PAVILION,2012,455,1,CRITICAL,2021-11-21
10932,2704,School Hall,HALL,1980,270,1,GOOD,2022-11-21
10933,2705,Senior Block,CLASSROOM,1982,196,2,GOOD,2023-02-15
10934,2705,Main Office,ADMIN,1971,707,2,POOR,2020-11-20
10935,2705,Staff Facilities,TOILET_BLOCK,1989,769,1,GOOD,2023-02-05
10936,2705,School Hall,HALL,1960,202,2,POOR,2023-10-08
10937,2706,Block B,CLASSROOM,2007,647,1,FAIR,2024-07-09
10938,2706,Administration Building,ADMIN,1963,504,1,POOR,2024-05-15
10939,2706,Junior Toilets,TOILET_BLOCK,1997,178,1,FAIR,2023-09-04
10940,2706,School Hall,HALL,1951,203,2,POOR,2023-01-14
10941,2710,Technology Block,CLASSROOM,1950,748,2,FAIR,2023-06-10
10942,2710,Administration Building,ADMIN,1961,120,1,GOOD,2024-10-14
10943,2710,Staff Facilities,TOILET_BLOCK,1963,433,1,POOR,2023-04-23
10944,2710,Cricket Pavilion,SPORTS_PAVILION,1969,354,1,POOR,2023-08-19
10945,2711,Senior Block,CLASSROOM,1952,260,2,FAIR,2023-10-10
10946,2711,Main Office,ADMIN,1963,68,2,GOOD,2022-11-29
10947,2711,Senior Toilets,TOILET_BLOCK,1989,678,1,FAIR,2020-12-06
10948,2711,Sports Store,STORAGE,1956,29,1,FAIR,2022-12-16
10949,2711,Food Technology,WORKSHOP,1978,272,2,FAIR,2022-10-01
10950,2712,Science Block,CLASSROOM,1986,723,1,CRITICAL,2022-01-13
10951,2712,Main Office,ADMIN,1961,509,2,FAIR,2022-05-02
10952,2712,Junior Toilets,TOILET_BLOCK,1970,518,1,GOOD,2023-02-08
10953,2712,Performing Arts Centre,HALL,2005,661,2,GOOD,2023-03-23
10954,2712,Learning Centre,LIBRARY,2020,207,2,FAIR,2020-07-07
10955,2715,Senior Block,CLASSROOM,1972,124,1,GOOD,2024-06-11
10956,2715,Main Office,ADMIN,1970,517,1,POOR,2024-02-05
10957,2715,Sports Amenities,TOILET_BLOCK,1955,723,1,GOOD,2020-03-25
10958,2715,Learning Centre,LIBRARY,2009,256,2,GOOD,2021-10-05
10959,2715,Cricket Pavilion,SPORTS_PAVILION,2013,726,1,FAIR,2021-09-01
10960,2715,School Hall,HALL,1974,232,2,GOOD,2020-07-22
10961,2718,Junior Block,CLASSROOM,2002,481,1,FAIR,2020-03-09
10962,2718,Administration Building,ADMIN,1999,65,1,GOOD,2020-06-28
10963,2718,Junior Toilets,TOILET_BLOCK,2021,140,1,GOOD,2021-02-28
10964,2718,Equipment Store,STORAGE,2008,20,1,GOOD,2021-10-21
10965,2721,Senior Block,CLASSROOM,1982,379,1,POOR,2020-09-24
10966,2721,Main Office,ADMIN,1951,723,1,GOOD,2024-11-28
10967,2721,Junior Toilets,TOILET_BLOCK,1977,462,1,GOOD,2023-03-05
10968,2721,Cricket Pavilion,SPORTS_PAVILION,2021,409,1,POOR,2023-11-22
10969,2721,Sports Hall,GYM,1955,109,1,FAIR,2021-07-01
10970,2721,Food Technology,WORKSHOP,1970,775,1,FAIR,2020-02-03
10971,2723,Block E,CLASSROOM,1995,136,2,GOOD,2024-06-09
10972,2723,Staff Block,ADMIN,1990,474,2,FAIR,2023-01-18
10973,2723,Staff Facilities,TOILET_BLOCK,1954,149,1,GOOD,2022-05-03
10974,2723,Metal Workshop,WORKSHOP,1962,550,1,FAIR,2024-08-02
10975,2723,Main Gymnasium,GYM,1979,152,2,CRITICAL,2022-04-17
10976,2723,Assembly Hall,HALL,1985,100,2,FAIR,2021-06-08
10977,2723,Cricket Pavilion,SPORTS_PAVILION,2016,65,1,GOOD,2021-12-06
10978,2723,Resource Centre,LIBRARY,1972,293,1,FAIR,2021-10-25
10979,2725,Block C,CLASSROOM,1987,682,2,CRITICAL,2024-08-10
10980,2725,Main Office,ADMIN,1988,200,2,GOOD,2023-10-07
10981,2725,Sports Amenities,TOILET_BLOCK,2021,618,1,GOOD,2020-07-10
10982,2725,Assembly Hall,HALL,1961,619,1,CRITICAL,2022-02-14
10983,2725,Technology Workshop,WORKSHOP,2012,529,2,GOOD,2023-12-24
10984,2725,Resource Centre,LIBRARY,1998,616,2,GOOD,2022-01-07
10985,2725,Equipment Store,STORAGE,2003,56,1,GOOD,2021-06-14
10986,2725,Cricket Pavilion,SPORTS_PAVILION,1953,719,1,FAIR,2021-08-12
10987,2732,Block A,CLASSROOM,1957,472,2,FAIR,2024-05-30
10988,2732,Administration Building,ADMIN,1988,182,1,FAIR,2020-07-28
10989,2732,Staff Facilities,TOILET_BLOCK,1979,698,1,POOR,2020-02-01
10990,2733,Block B,CLASSROOM,1966,580,1,CRITICAL,2024-09-07
10991,2733,Staff Block,ADMIN,2022,780,1,POOR,2022-03-29
10992,2733,Junior Toilets,TOILET_BLOCK,1982,61,1,FAIR,2020-03-28
10993,2733,Cricket Pavilion,SPORTS_PAVILION,2016,341,1,GOOD,2021-12-19
10994,2736,Block B,CLASSROOM,1965,576,2,GOOD,2020-05-22
10995,2736,Main Office,ADMIN,2020,536,1,POOR,2020-01-07
10996,2736,Senior Toilets,TOILET_BLOCK,1954,304,1,CRITICAL,2024-04-20
10997,2739,Block C,CLASSROOM,1989,407,2,GOOD,2021-02-05
10998,2739,Staff Block,ADMIN,2015,67,1,FAIR,2022-09-19
10999,2739,Sports Amenities,TOILET_BLOCK,2008,434,1,GOOD,2023-09-03
11000,2739,Changing Rooms,SPORTS_PAVILION,1961,432,1,CRITICAL,2023-11-30
11001,2742,Science Block,CLASSROOM,1987,351,1,GOOD,2024-03-26
11002,2742,Staff Block,ADMIN,1970,149,2,GOOD,2024-03-11
11003,2742,Senior Toilets,TOILET_BLOCK,1993,495,1,FAIR,2021-05-26
11004,2742,Fitness Centre,GYM,1958,556,1,FAIR,2022-07-22
11005,2742,Wood Workshop,WORKSHOP,1966,484,2,GOOD,2020-05-22
11006,2745,Block A,CLASSROOM,1988,445,1,FAIR,2020-07-07
11007,2745,Main Office,ADMIN,2006,59,2,FAIR,2020-06-11
11008,2745,Junior Toilets,TOILET_BLOCK,1980,452,1,GOOD,2020-11-21
11009,2745,School Hall,HALL,1979,731,1,POOR,2022-12-13
11010,2745,Sports Pavilion,SPORTS_PAVILION,1965,346,1,GOOD,2021-04-27
11011,2745,Sports Hall,GYM,1955,780,1,POOR,2024-09-23
11012,2746,Arts Block,CLASSROOM,2011,698,1,POOR,2023-09-01
11013,2746,Main Office,ADMIN,1969,272,2,FAIR,2021-05-12
11014,2746,Staff Facilities,TOILET_BLOCK,1989,513,1,POOR,2024-05-12
11015,2746,Maintenance Shed,STORAGE,1986,34,1,GOOD,2023-06-24
11016,2747,Block B,CLASSROOM,2009,544,1,FAIR,2021-04-30
11017,2747,Main Office,ADMIN,1983,734,2,FAIR,2024-01-16
11018,2747,Junior Toilets,TOILET_BLOCK,1977,462,1,GOOD,2024-02-11
11019,2748,Block A,CLASSROOM,1994,106,2,FAIR,2020-12-08
11020,2748,Main Office,ADMIN,1989,755,1,POOR,2023-08-20
11021,2748,Staff Facilities,TOILET_BLOCK,2010,81,1,GOOD,2020-05-20
11022,2748,Performing Arts Centre,HALL,2004,551,2,POOR,2023-12-12
11023,2748,Grounds Shed,STORAGE,1964,69,1,FAIR,2020-07-31
11024,2749,Junior Block,CLASSROOM,1992,789,2,GOOD,2022-09-07
11025,2749,Administration Building,ADMIN,1986,165,1,FAIR,2021-05-22
11026,2749,Sports Amenities,TOILET_BLOCK,1986,556,1,POOR,2020-08-18
11027,2749,Performing Arts Centre,HALL,1992,378,2,FAIR,2022-08-26
11028,2750,Block D,CLASSROOM,2020,119,1,GOOD,2023-06-17
11029,2750,Staff Block,ADMIN,1964,215,1,CRITICAL,2021-04-16
11030,2750,Senior Toilets,TOILET_BLOCK,1987,646,1,FAIR,2020-07-05
11031,2751,Senior Block,CLASSROOM,1951,696,1,FAIR,2022-10-11
11032,2751,Main Office,ADMIN,1976,519,1,GOOD,2020-04-21
11033,2751,Junior Toilets,TOILET_BLOCK,1951,124,1,GOOD,2024-04-18
11034,2752,Science Block,CLASSROOM,1969,552,1,FAIR,2021-05-25
11035,2752,Staff Block,ADMIN,1986,719,1,GOOD,2021-07-08
11036,2752,Staff Facilities,TOILET_BLOCK,1975,713,1,CRITICAL,2021-03-17
11037,2752,Performing Arts Centre,HALL,1952,686,1,GOOD,2021-04-12
11038,2752,Fitness Centre,GYM,1951,403,1,GOOD,2021-02-14
11039,2753,Science Block,CLASSROOM,1957,336,2,FAIR,2022-04-11
11040,2753,Main Office,ADMIN,2007,404,2,POOR,2022-05-31
11041,2753,Senior Toilets,TOILET_BLOCK,1953,252,1,FAIR,2023-04-16
11042,2753,Sports Hall,GYM,1972,85,1,POOR,2020-05-22
11043,2754,Block B,CLASSROOM,2002,550,1,FAIR,2023-10-25
11044,2754,Administration Building,ADMIN,2017,189,2,GOOD,2020-07-20
11045,2754,Junior Toilets,TOILET_BLOCK,2011,114,1,POOR,2021-06-12
11046,2754,Sports Hall,GYM,1955,756,2,FAIR,2023-08-05
11047,2754,Wood Workshop,WORKSHOP,1959,477,1,POOR,2024-03-29
11048,2755,Arts Block,CLASSROOM,1983,292,1,FAIR,2023-01-23
11049,2755,Staff Block,ADMIN,1954,269,2,POOR,2024-04-17
11050,2755,Senior Toilets,TOILET_BLOCK,1990,404,1,FAIR,2024-01-16
11051,2755,Changing Rooms,SPORTS_PAVILION,1976,670,1,FAIR,2021-03-26
11052,2756,Block E,CLASSROOM,2005,776,1,FAIR,2024-07-30
11053,2756,Main Office,ADMIN,1970,529,2,GOOD,2022-07-03
11054,2756,Junior Toilets,TOILET_BLOCK,1973,360,1,FAIR,2022-04-11
11055,2756,Cricket Pavilion,SPORTS_PAVILION,1997,284,1,POOR,2022-02-09
11056,2757,Block A,CLASSROOM,2010,201,2,GOOD,2023-07-29
11057,2757,Staff Block,ADMIN,1950,213,2,FAIR,2021-10-22
11058,2757,Senior Toilets,TOILET_BLOCK,1959,497,1,FAIR,2023-11-23
11059,2757,Metal Workshop,WORKSHOP,1951,543,1,GOOD,2023-06-29
11060,2758,Block E,CLASSROOM,2015,278,1,POOR,2023-12-06
11061,2758,Staff Block,ADMIN,2009,168,1,FAIR,2020-09-18
11062,2758,Staff Facilities,TOILET_BLOCK,1962,291,1,CRITICAL,2020-02-11
11063,2759,Junior Block,CLASSROOM,2010,670,1,FAIR,2023-09-06
11064,2759,Main Office,ADMIN,1979,709,2,FAIR,2021-12-30
11065,2759,Staff Facilities,TOILET_BLOCK,1967,649,1,GOOD,2022-04-27
11066,2759,Resource Centre,LIBRARY,1989,90,1,GOOD,2023-08-14
11067,2760,Arts Block,CLASSROOM,1973,678,2,FAIR,2020-07-26
11068,2760,Main Office,ADMIN,2019,799,1,GOOD,2020-08-06
11069,2760,Sports Amenities,TOILET_BLOCK,1988,421,1,GOOD,2024-01-04
11070,2760,Fitness Centre,GYM,1978,495,2,FAIR,2020-04-30
11071,2760,Performing Arts Centre,HALL,1956,98,1,FAIR,2021-05-31
11072,2761,Junior Block,CLASSROOM,1951,596,2,POOR,2021-01-27
11073,2761,Staff Block,ADMIN,1985,289,2,POOR,2020-01-07
11074,2761,Junior Toilets,TOILET_BLOCK,1991,638,1,POOR,2022-11-11
11075,2761,Cricket Pavilion,SPORTS_PAVILION,1978,553,1,POOR,2022-01-26
11076,2761,Main Gymnasium,GYM,1985,334,2,POOR,2021-09-26
11077,2762,Technology Block,CLASSROOM,1972,295,1,GOOD,2024-07-31
11078,2762,Main Office,ADMIN,1967,394,2,POOR,2022-07-06
11079,2762,Sports Amenities,TOILET_BLOCK,1983,605,1,CRITICAL,2021-08-31
11080,2762,Sports Hall,GYM,2001,715,1,GOOD,2020-03-07
11081,2801,Block C,CLASSROOM,1957,759,2,GOOD,2020-12-20
11082,2801,Staff Block,ADMIN,1952,692,1,FAIR,2021-01-12
11083,2801,Junior Toilets,TOILET_BLOCK,1981,724,1,POOR,2021-09-21
11084,2802,Block D,CLASSROOM,2021,715,2,GOOD,2022-05-28
11085,2802,Staff Block,ADMIN,1975,742,1,FAIR,2021-06-29
11086,2802,Senior Toilets,TOILET_BLOCK,1983,663,1,FAIR,2024-08-22
11087,2802,Cricket Pavilion,SPORTS_PAVILION,1997,351,1,FAIR,2021-08-23
11088,2803,Block B,CLASSROOM,1979,258,1,FAIR,2022-09-11
11089,2803,Main Office,ADMIN,1954,69,1,FAIR,2023-11-25
11090,2803,Junior Toilets,TOILET_BLOCK,1951,344,1,FAIR,2024-03-31
11091,2803,School Hall,HALL,2020,273,1,FAIR,2020-11-04
11092,2803,Sports Hall,GYM,2020,735,1,FAIR,2023-11-25
11093,2805,Junior Block,CLASSROOM,1956,147,2,FAIR,2023-12-21
11094,2805,Administration Building,ADMIN,2015,228,1,GOOD,2021-06-02
11095,2805,Senior Toilets,TOILET_BLOCK,1969,591,1,FAIR,2020-05-08
11096,2805,Sports Store,STORAGE,1987,71,1,FAIR,2020-08-17
11097,2806,Arts Block,CLASSROOM,1997,620,2,FAIR,2022-11-17
11098,2806,Staff Block,ADMIN,1954,668,1,GOOD,2021-12-22
11099,2806,Senior Toilets,TOILET_BLOCK,1977,763,1,POOR,2024-09-18
11100,2806,Learning Centre,LIBRARY,1974,578,1,FAIR,2023-08-08
11101,2806,Main Gymnasium,GYM,2013,533,2,FAIR,2020-10-14
11102,2807,Technology Block,CLASSROOM,1954,380,2,POOR,2020-01-16
11103,2807,Staff Block,ADMIN,2014,109,2,GOOD,2020-04-12
11104,2807,Sports Amenities,TOILET_BLOCK,1967,330,1,GOOD,2020-02-19
11105,2807,Sports Store,STORAGE,1975,95,1,GOOD,2020-08-28
11106,2807,Technology Workshop,WORKSHOP,2013,711,2,POOR,2022-06-01
11107,2808,Block B,CLASSROOM,2007,473,2,POOR,2021-10-18
11108,2808,Main Office,ADMIN,1961,790,2,GOOD,2023-11-17
11109,2808,Staff Facilities,TOILET_BLOCK,1976,499,1,GOOD,2022-10-04
11110,2808,Resource Centre,LIBRARY,1979,589,2,FAIR,2023-01-06
11111,2808,Changing Rooms,SPORTS_PAVILION,1970,246,1,POOR,2021-12-11
11112,2810,Science Block,CLASSROOM,2017,761,1,FAIR,2020-11-17
11113,2810,Staff Block,ADMIN,1975,258,2,FAIR,2024-03-07
11114,2810,Sports Amenities,TOILET_BLOCK,1980,102,1,GOOD,2023-04-09
11115,2811,Senior Block,CLASSROOM,2006,182,2,FAIR,2023-07-03
11116,2811,Main Office,ADMIN,1960,150,1,FAIR,2020-09-15
11117,2811,Junior Toilets,TOILET_BLOCK,2000,518,1,CRITICAL,2024-11-12
11118,2812,Block D,CLASSROOM,1967,228,2,GOOD,2020-04-13
11119,2812,Administration Building,ADMIN,1971,403,1,FAIR,2020-11-12
11120,2812,Junior Toilets,TOILET_BLOCK,1978,608,1,FAIR,2024-09-29
11121,2812,School Library,LIBRARY,2000,564,1,CRITICAL,2021-02-25
11122,2812,School Hall,HALL,1999,106,2,GOOD,2023-01-01
11123,2812,Maintenance Shed,STORAGE,1971,60,1,FAIR,2021-07-24
11124,2812,Sports Hall,GYM,1970,452,2,GOOD,2020-02-05
11125,2812,Cricket Pavilion,SPORTS_PAVILION,2015,128,1,FAIR,2020-12-01
11126,2813,Block C,CLASSROOM,2021,737,1,GOOD,2022-11-23
11127,2813,Main Office,ADMIN,1995,423,2,POOR,2020-07-06
11128,2813,Staff Facilities,TOILET_BLOCK,1999,99,1,FAIR,2022-06-09
11129,2813,Sports Hall,GYM,2008,639,1,POOR,2020-01-27
11130,2813,Cricket Pavilion,SPORTS_PAVILION,2018,393,1,GOOD,2022-01-19
11131,2814,Technology Block,CLASSROOM,2017,512,1,POOR,2021-02-07
11132,2814,Staff Block,ADMIN,2018,783,1,GOOD,2020-11-10
11133,2814,Staff Facilities,TOILET_BLOCK,1999,604,1,GOOD,2020-05-02
11134,2814,School Library,LIBRARY,2005,475,1,GOOD,2023-12-06
11135,2816,Science Block,CLASSROOM,2001,549,1,FAIR,2024-01-28
11136,2816,Administration Building,ADMIN,1966,335,1,GOOD,2024-08-31
11137,2816,Staff Facilities,TOILET_BLOCK,1996,765,1,FAIR,2021-12-15
11138,2816,Sports Hall,GYM,1964,183,1,FAIR,2022-10-30
11139,2816,School Library,LIBRARY,2005,436,2,CRITICAL,2023-10-31
11140,2816,Wood Workshop,WORKSHOP,2007,695,1,FAIR,2023-08-19
11141,2816,School Hall,HALL,1952,604,2,CRITICAL,2020-09-01
11142,2816,Sports Store,STORAGE,2006,47,1,GOOD,2024-03-30
11143,2818,Block A,CLASSROOM,2008,776,1,FAIR,2021-05-27
11144,2818,Administration Building,ADMIN,1950,510,1,POOR,2023-09-27
11145,2818,Staff Facilities,TOILET_BLOCK,1986,366,1,GOOD,2021-06-24
11146,2820,Senior Block,CLASSROOM,2012,604,1,GOOD,2021-05-07
11147,2820,Staff Block,ADMIN,1952,617,1,GOOD,2023-07-23
11148,2820,Senior Toilets,TOILET_BLOCK,2021,748,1,FAIR,2022-09-07
11149,2820,Changing Rooms,SPORTS_PAVILION,1953,287,1,GOOD,2020-01-22
11150,2821,Block A,CLASSROOM,1969,570,1,POOR,2023-02-28
11151,2821,Administration Building,ADMIN,1989,148,1,FAIR,2023-04-30
11152,2821,Sports Amenities,TOILET_BLOCK,1958,435,1,GOOD,2024-07-04
11153,2821,Grounds Shed,STORAGE,1964,87,1,GOOD,2024-01-11
11154,2821,Performing Arts Centre,HALL,1969,240,1,GOOD,2021-08-14
11155,2821,Technology Workshop,WORKSHOP,1959,582,1,FAIR,2021-02-17
11156,2821,Learning Centre,LIBRARY,2011,274,1,FAIR,2023-06-15
11157,2821,Fitness Centre,GYM,1981,168,2,GOOD,2020-09-29
11158,2823,Block A,CLASSROOM,1985,304,1,POOR,2021-03-02
11159,2823,Administration Building,ADMIN,1951,344,2,POOR,2023-07-25
11160,2823,Senior Toilets,TOILET_BLOCK,1974,242,1,GOOD,2021-08-23
11161,2823,Grounds Shed,STORAGE,1977,93,1,GOOD,2022-01-07
11162,2824,Technology Block,CLASSROOM,1975,374,1,POOR,2021-03-18
11163,2824,Main Office,ADMIN,2011,101,2,POOR,2023-09-15
11164,2824,Junior Toilets,TOILET_BLOCK,1983,525,1,GOOD,2024-10-28
11165,2824,Metal Workshop,WORKSHOP,2011,623,2,FAIR,2021-12-21
11166,2824,Learning Centre,LIBRARY,1957,134,1,FAIR,2020-08-27
11167,2824,Changing Rooms,SPORTS_PAVILION,2017,628,1,FAIR,2021-01-21
11168,2826,Block A,CLASSROOM,1971,110,1,CRITICAL,2023-04-30
11169,2826,Administration Building,ADMIN,1992,125,2,FAIR,2020-04-06
11170,2826,Staff Facilities,TOILET_BLOCK,1987,753,1,GOOD,2020-12-18
11171,2826,Fitness Centre,GYM,1973,562,1,POOR,2021-09-04
11172,2827,Junior Block,CLASSROOM,2002,420,1,GOOD,2020-01-17
11173,2827,Administration Building,ADMIN,2002,311,1,POOR,2022-04-21
11174,2827,Junior Toilets,TOILET_BLOCK,1964,636,1,CRITICAL,2023-06-25
11175,2827,Assembly Hall,HALL,1963,220,2,GOOD,2021-02-25
11176,2827,Sports Store,STORAGE,1979,90,1,POOR,2024-01-13
11177,2827,Learning Centre,LIBRARY,2001,618,2,POOR,2022-07-09
11178,2827,Cricket Pavilion,SPORTS_PAVILION,2014,665,1,GOOD,2023-07-05
11179,2827,Sports Hall,GYM,1967,779,2,GOOD,2024-07-14
11180,2828,Senior Block,CLASSROOM,1972,664,1,GOOD,2023-12-22
11181,2828,Staff Block,ADMIN,1999,625,2,GOOD,2021-06-25
11182,2828,Senior Toilets,TOILET_BLOCK,2014,537,1,GOOD,2020-08-10
11183,2828,Grounds Shed,STORAGE,1984,28,1,POOR,2021-03-17
11184,2831,Block B,CLASSROOM,1981,83,2,GOOD,2024-10-22
11185,2831,Main Office,ADMIN,1971,164,1,GOOD,2021-02-22
11186,2831,Junior Toilets,TOILET_BLOCK,1985,356,1,GOOD,2022-02-20
11187,2832,Block A,CLASSROOM,1986,175,2,POOR,2022-06-23
11188,2832,Main Office,ADMIN,1964,584,2,GOOD,2023-08-23
11189,2832,Senior Toilets,TOILET_BLOCK,1957,351,1,GOOD,2021-01-26
11190,2832,Sports Store,STORAGE,1998,31,1,POOR,2020-06-09
11191,2832,Sports Hall,GYM,1980,605,1,GOOD,2020-10-22
11192,2832,Learning Centre,LIBRARY,2001,402,1,FAIR,2020-09-06
11193,2833,Block D,CLASSROOM,2014,582,2,GOOD,2020-01-04
11194,2833,Administration Building,ADMIN,1986,587,2,POOR,2023-02-11
11195,2833,Junior Toilets,TOILET_BLOCK,1999,549,1,GOOD,2021-01-09
11196,2833,Learning Centre,LIBRARY,1988,332,1,POOR,2021-12-11
11197,2833,Sports Store,STORAGE,1981,92,1,POOR,2021-06-06
11198,2833,Wood Workshop,WORKSHOP,1968,472,1,FAIR,2022-11-10
11199,2834,Arts Block,CLASSROOM,1970,412,2,GOOD,2021-07-12
11200,2834,Administration Building,ADMIN,1996,244,1,POOR,2021-07-01
11201,2834,Senior Toilets,TOILET_BLOCK,1992,304,1,CRITICAL,2021-12-31
11202,2834,Sports Hall,GYM,1976,465,2,POOR,2023-04-09
11203,2834,Changing Rooms,SPORTS_PAVILION,1977,443,1,POOR,2023-08-28
11204,2834,Metal Workshop,WORKSHOP,1981,325,2,GOOD,2021-01-07
11205,2834,School Library,LIBRARY,1959,65,2,GOOD,2021-04-26
11206,2834,School Hall,HALL,1961,323,2,POOR,2021-11-28
11207,2834,Equipment Store,STORAGE,2009,56,1,FAIR,2023-04-09
11208,2834,Block D,CLASSROOM,2008,229,1,FAIR,2024-03-14
11209,2835,Senior Block,CLASSROOM,1967,494,2,POOR,2023-02-16
11210,2835,Main Office,ADMIN,1972,79,2,POOR,2023-08-30
11211,2835,Junior Toilets,TOILET_BLOCK,2017,258,1,FAIR,2023-07-09
11212,2836,Junior Block,CLASSROOM,1956,520,1,FAIR,2021-03-23
11213,2836,Staff Block,ADMIN,1957,703,2,GOOD,2021-07-04
11214,2836,Junior Toilets,TOILET_BLOCK,1972,306,1,POOR,2022-08-12
11215,2836,Sports Hall,GYM,2007,740,2,FAIR,2023-12-22
11216,2837,Technology Block,CLASSROOM,1955,467,1,FAIR,2024-03-18
11217,2837,Staff Block,ADMIN,1985,191,1,GOOD,2021-07-30
11218,2837,Junior Toilets,TOILET_BLOCK,2011,731,1,GOOD,2020-11-27
11219,2837,Grounds Shed,STORAGE,1995,41,1,GOOD,2022-08-06
11220,2837,Technology Workshop,WORKSHOP,2005,711,1,FAIR,2021-06-29
11221,2837,Fitness Centre,GYM,1979,88,1,FAIR,2020-11-06
11222,2837,Sports Pavilion,SPORTS_PAVILION,1962,760,1,GOOD,2020-07-28
11223,2838,Arts Block,CLASSROOM,1974,392,2,GOOD,2022-04-30
11224,2838,Staff Block,ADMIN,1955,782,1,GOOD,2020-06-22
11225,2838,Staff Facilities,TOILET_BLOCK,2007,311,1,GOOD,2024-08-09
11226,2838,Changing Rooms,SPORTS_PAVILION,1978,241,1,POOR,2023-03-30
11227,2838,Maintenance Shed,STORAGE,2012,44,1,GOOD,2021-02-05
