hazard_id,site_id,building_id,asset_id,hazard_type,hazard_category,description,location_description,risk_level,status,identified_date,identified_by_assessment_id,identified_by_inspection_id,control_measures
88691,3761,,,BIOLOGICAL,TRAFFIC,Inadequate separation between pedestrians and vehicles in drop-off zone,School grounds,MEDIUM,CONTROLLED,2021-02-04,,24820.0,Controls applied as per action plan
88692,3761,,34996.0,STRUCTURAL,ELECTRICAL,Damaged power point cover in adjacent to the playground,School grounds,MEDIUM,CONTROLLED,2021-03-24,,24821.0,Controls applied as per action plan
88693,3761,13962.0,,PHYSICAL,MACHINERY,Missing guard on equipment in Main Office,Main Office,MEDIUM,OPEN,2022-08-08,,24823.0,
88694,3761,,35000.0,PHYSICAL,TREES,Large tree root lifting pathway surface,School grounds,HIGH,CONTROLLED,2022-08-08,,24823.0,Controls applied as per action plan
88695,3761,,,PHYSICAL,ELECTRICAL,Worn cable on portable equipment in the northern boundary,School grounds,MEDIUM,MONITORING,2022-08-08,,24823.0,Controls applied as per action plan
88696,3761,13964.0,,ENVIRONMENTAL,HEIGHTS,Inadequate ladder storage and inspection regime,Fitness Centre,LOW,MONITORING,2022-06-08,,24824.0,Controls applied as per action plan
88697,3761,,,ELECTRICAL,SLIP_TRIP_FALL,Uneven paving stones near the northern boundary creating trip hazard,School grounds,HIGH,ELIMINATED,2022-07-22,,24825.0,Controls applied as per action plan
88698,3761,,,ELECTRICAL,PLAYGROUND,Worn impact-absorbing surface below climbing frame,School grounds,MEDIUM,CONTROLLED,2022-07-22,,24825.0,Controls applied as per action plan
88699,3761,,34992.0,ERGONOMIC,TRAFFIC,Inadequate separation between pedestrians and vehicles in drop-off zone,School grounds,LOW,CONTROLLED,2022-07-22,,24825.0,Controls applied as per action plan
88700,3761,13961.0,,PHYSICAL,SLIP_TRIP_FALL,Worn carpet edge in Block E creating trip point,Block E,HIGH,ELIMINATED,2023-08-18,,24826.0,Controls applied as per action plan
88701,3761,13962.0,,PHYSICAL,ELECTRICAL,Overhead power lines within reach of tree growth,Main Office,LOW,ELIMINATED,2023-08-18,,24826.0,Controls applied as per action plan
88702,3761,,,ELECTRICAL,SLIP_TRIP_FALL,Worn carpet edge in the sports field perimeter creating trip point,School grounds,LOW,CONTROLLED,2023-10-01,,24827.0,Controls applied as per action plan
88703,3761,13963.0,,ENVIRONMENTAL,MACHINERY,Missing guard on equipment in Staff Facilities,Staff Facilities,HIGH,CONTROLLED,2023-10-01,,24827.0,Controls applied as per action plan
88704,3761,,34992.0,PHYSICAL,TRAFFIC,No speed limit signage in school grounds,School grounds,MEDIUM,OPEN,2024-10-23,,24828.0,
88705,3761,,34995.0,ELECTRICAL,FALLING_OBJECTS,Deteriorating fascia boards above the northern boundary walkway,School grounds,LOW,OPEN,2025-11-09,,24829.0,
88706,3761,13961.0,,PHYSICAL,FALLING_OBJECTS,Loose guttering on Block E at risk of falling in high winds,Block E,LOW,CONTROLLED,2025-11-09,,24829.0,Controls applied as per action plan
88707,3761,,,ENVIRONMENTAL,SLIP_TRIP_FALL,Algae growth on pathway near near the car park making surface slippery in wet conditions,School grounds,MEDIUM,CONTROLLED,2025-11-09,,24829.0,Controls applied as per action plan
88708,3762,,,PHYSICAL,TREES,Unstable tree identified near adjacent to the playground boundary,School grounds,MEDIUM,CONTROLLED,2020-03-22,25554.0,,Controls applied as per action plan
88709,3762,13967.0,,PHYSICAL,TREES,Dead branch overhanging walkway near Junior Toilets,Junior Toilets,LOW,MONITORING,2020-03-22,25554.0,,Controls applied as per action plan
88710,3762,,35003.0,ENVIRONMENTAL,SLIP_TRIP_FALL,Uneven paving stones near the main entrance creating trip hazard,School grounds,MEDIUM,ELIMINATED,2020-03-22,25554.0,,Controls applied as per action plan
88711,3762,,,PHYSICAL,PLAYGROUND,Rusted bolt on swing frame,School grounds,HIGH,CONTROLLED,2020-03-22,25554.0,,Controls applied as per action plan
88712,3762,,,ENVIRONMENTAL,HEIGHTS,Unprotected mezzanine edge in the northern boundary,School grounds,MEDIUM,MONITORING,2021-03-14,25556.0,,Controls applied as per action plan
88713,3762,,,BIOLOGICAL,ELECTRICAL,Damaged power point cover in the northern boundary,School grounds,HIGH,ELIMINATED,2021-03-14,25556.0,,Controls applied as per action plan
88714,3762,,,STRUCTURAL,FALLING_OBJECTS,Unsecured items stored at height in near the car park,School grounds,LOW,CONTROLLED,2021-03-14,25556.0,,Controls applied as per action plan
88715,3762,,,BIOLOGICAL,WEATHER,Ice formation on north-facing pathways in winter,School grounds,MEDIUM,OPEN,2021-03-14,25556.0,,
88716,3762,,,PHYSICAL,PLAYGROUND,Rusted bolt on swing frame,School grounds,MEDIUM,MONITORING,2021-09-23,25557.0,,Controls applied as per action plan
88717,3762,,,STRUCTURAL,WEATHER,Ponding water near the sports field perimeter after rainfall,School grounds,LOW,CONTROLLED,2021-09-23,25557.0,,Controls applied as per action plan
88718,3762,13967.0,,BIOLOGICAL,MACHINERY,Missing guard on equipment in Junior Toilets,Junior Toilets,CRITICAL,OPEN,2021-09-23,25557.0,,
88719,3762,,,BIOLOGICAL,TREES,Dead branch overhanging walkway near near the car park,School grounds,LOW,MONITORING,2022-03-23,25558.0,,Controls applied as per action plan
88720,3762,,,PHYSICAL,FALLING_OBJECTS,Loose guttering on the main entrance at risk of falling in high winds,School grounds,HIGH,CONTROLLED,2022-03-23,25558.0,,Controls applied as per action plan
88721,3762,,,ERGONOMIC,TREES,Large tree root lifting pathway surface,School grounds,HIGH,ELIMINATED,2022-03-23,25558.0,,Controls applied as per action plan
88722,3762,,,PHYSICAL,TRAFFIC,No speed limit signage in school grounds,School grounds,MEDIUM,OPEN,2022-09-16,25559.0,,
88723,3762,,35008.0,ELECTRICAL,TREES,Large tree root lifting pathway surface,School grounds,MEDIUM,OPEN,2022-09-16,25559.0,,
88724,3762,13967.0,,ENVIRONMENTAL,TREES,Unstable tree identified near Junior Toilets boundary,Junior Toilets,MEDIUM,MONITORING,2023-03-09,25560.0,,Controls applied as per action plan
88725,3762,,35010.0,ENVIRONMENTAL,ASBESTOS,Asbestos register requires update for recent renovations,School grounds,MEDIUM,ELIMINATED,2023-03-09,25560.0,,Controls applied as per action plan
88726,3762,,,ELECTRICAL,ELECTRICAL,Worn cable on portable equipment in adjacent to the playground,School grounds,CRITICAL,CONTROLLED,2023-03-09,25560.0,,Controls applied as per action plan
88727,3762,13967.0,,BIOLOGICAL,SLIP_TRIP_FALL,Algae growth on pathway near Junior Toilets making surface slippery in wet conditions,Junior Toilets,HIGH,ELIMINATED,2023-09-10,25561.0,,Controls applied as per action plan
88728,3762,13966.0,,CHEMICAL,ASBESTOS,Damaged soffit near Main Office potentially containing asbestos,Main Office,MEDIUM,ELIMINATED,2024-03-22,25562.0,,Controls applied as per action plan
88729,3762,13965.0,,PHYSICAL,HEIGHTS,Inadequate ladder storage and inspection regime,Block B,MEDIUM,ELIMINATED,2024-03-22,25562.0,,Controls applied as per action plan
88730,3762,,,STRUCTURAL,PLAYGROUND,Rusted bolt on swing frame,School grounds,HIGH,CONTROLLED,2024-03-22,25562.0,,Controls applied as per action plan
88731,3762,13965.0,,CHEMICAL,PLAYGROUND,Worn impact-absorbing surface below climbing frame,Block B,MEDIUM,ELIMINATED,2024-03-22,25562.0,,Controls applied as per action plan
88732,3762,,,ENVIRONMENTAL,PLAYGROUND,Worn impact-absorbing surface below climbing frame,School grounds,LOW,MONITORING,2024-09-12,25563.0,,Controls applied as per action plan
88733,3762,13965.0,,ENVIRONMENTAL,SLIP_TRIP_FALL,Algae growth on pathway near Block B making surface slippery in wet conditions,Block B,CRITICAL,CONTROLLED,2025-03-03,25564.0,,Controls applied as per action plan
88734,3762,,,STRUCTURAL,TREES,Large tree root lifting pathway surface,School grounds,LOW,MONITORING,2025-03-03,25564.0,,Controls applied as per action plan
88735,3762,13967.0,,ELECTRICAL,WATER,Standing water creating mosquito breeding ground,Junior Toilets,CRITICAL,OPEN,2020-04-19,,24830.0,
88736,3762,,,ENVIRONMENTAL,SLIP_TRIP_FALL,Worn carpet edge in the northern boundary creating trip point,School grounds,MEDIUM,CONTROLLED,2020-04-19,,24830.0,Controls applied as per action plan
88737,3762,13966.0,,BIOLOGICAL,SLIP_TRIP_FALL,Uneven paving stones near Main Office creating trip hazard,Main Office,MEDIUM,CONTROLLED,2020-06-05,,24831.0,Controls applied as per action plan
88738,3762,13966.0,,PHYSICAL,WEATHER,Ponding water near Main Office after rainfall,Main Office,LOW,CONTROLLED,2020-06-05,,24831.0,Controls applied as per action plan
88739,3762,,,PHYSICAL,ASBESTOS,Damaged soffit near the sports field perimeter potentially containing asbestos,School grounds,MEDIUM,ELIMINATED,2021-03-24,,24832.0,Controls applied as per action plan
88740,3762,,,PHYSICAL,SLIP_TRIP_FALL,Worn carpet edge in the northern boundary creating trip point,School grounds,HIGH,CONTROLLED,2021-03-24,,24832.0,Controls applied as per action plan
88741,3762,,,ELECTRICAL,WATER,Stormwater drain cover missing near playground,School grounds,HIGH,ELIMINATED,2021-08-01,,24833.0,Controls applied as per action plan
88742,3762,13965.0,,PHYSICAL,ELECTRICAL,Overhead power lines within reach of tree growth,Block B,HIGH,MONITORING,2021-08-01,,24833.0,Controls applied as per action plan
88743,3762,,,ERGONOMIC,SLIP_TRIP_FALL,Algae growth on pathway near adjacent to the playground making surface slippery in wet conditions,School grounds,MEDIUM,OPEN,2022-02-14,,24835.0,
88744,3762,,,STRUCTURAL,FALLING_OBJECTS,Unsecured items stored at height in near the car park,School grounds,MEDIUM,OPEN,2022-09-06,,24836.0,
88745,3762,13966.0,,PHYSICAL,SLIP_TRIP_FALL,Algae growth on pathway near Main Office making surface slippery in wet conditions,Main Office,LOW,ELIMINATED,2022-06-15,,24837.0,Controls applied as per action plan
88746,3762,,,ENVIRONMENTAL,ELECTRICAL,Overhead power lines within reach of tree growth,School grounds,MEDIUM,ELIMINATED,2023-11-11,,24838.0,Controls applied as per action plan
88747,3762,13966.0,,ELECTRICAL,FALLING_OBJECTS,Loose guttering on Main Office at risk of falling in high winds,Main Office,HIGH,CONTROLLED,2023-11-11,,24838.0,Controls applied as per action plan
88748,3762,13965.0,,ENVIRONMENTAL,SLIP_TRIP_FALL,Worn carpet edge in Block B creating trip point,Block B,LOW,MONITORING,2023-11-11,,24838.0,Controls applied as per action plan
88749,3762,,35005.0,STRUCTURAL,WATER,Standing water creating mosquito breeding ground,School grounds,LOW,ELIMINATED,2024-05-03,,24839.0,Controls applied as per action plan
88750,3762,,,CHEMICAL,FALLING_OBJECTS,Deteriorating fascia boards above the sports field perimeter walkway,School grounds,MEDIUM,ELIMINATED,2024-05-03,,24839.0,Controls applied as per action plan
88751,3762,13966.0,,PHYSICAL,WEATHER,Ice formation on north-facing pathways in winter,Main Office,CRITICAL,CONTROLLED,2024-05-03,,24839.0,Controls applied as per action plan
88752,3762,,,ENVIRONMENTAL,SLIP_TRIP_FALL,Worn carpet edge in near the car park creating trip point,School grounds,LOW,OPEN,2025-07-14,,24840.0,
88753,3764,13968.0,,ENVIRONMENTAL,TREES,Unstable tree identified near Block E boundary,Block E,CRITICAL,CONTROLLED,2020-03-16,25565.0,,Controls applied as per action plan
88754,3764,13970.0,,BIOLOGICAL,ELECTRICAL,Damaged power point cover in Sports Amenities,Sports Amenities,MEDIUM,CONTROLLED,2020-03-16,25565.0,,Controls applied as per action plan
88755,3764,,35018.0,PHYSICAL,SLIP_TRIP_FALL,Algae growth on pathway near the northern boundary making surface slippery in wet conditions,School grounds,CRITICAL,CONTROLLED,2020-09-27,25566.0,,Controls applied as per action plan
88756,3764,,35020.0,CHEMICAL,TREES,Dead branch overhanging walkway near the main entrance,School grounds,LOW,OPEN,2020-09-27,25566.0,,
88757,3764,,,ERGONOMIC,MACHINERY,Missing guard on equipment in the sports field perimeter,School grounds,HIGH,CONTROLLED,2021-03-01,25567.0,,Controls applied as per action plan
88758,3764,13969.0,,ELECTRICAL,TREES,Large tree root lifting pathway surface,Main Office,HIGH,ELIMINATED,2021-03-01,25567.0,,Controls applied as per action plan
88759,3764,,,ENVIRONMENTAL,TRAFFIC,No speed limit signage in school grounds,School grounds,LOW,CONTROLLED,2021-03-01,25567.0,,Controls applied as per action plan
88760,3764,,,STRUCTURAL,WATER,Flooding risk to the main entrance from blocked drain,School grounds,CRITICAL,CONTROLLED,2021-09-05,25568.0,,Controls applied as per action plan
88761,3764,13969.0,,PHYSICAL,WEATHER,Ice formation on north-facing pathways in winter,Main Office,MEDIUM,ELIMINATED,2021-09-05,25568.0,,Controls applied as per action plan
88762,3764,13968.0,,PHYSICAL,ELECTRICAL,Overhead power lines within reach of tree growth,Block E,HIGH,ELIMINATED,2021-09-05,25568.0,,Controls applied as per action plan
88763,3764,13970.0,,STRUCTURAL,FALLING_OBJECTS,Deteriorating fascia boards above Sports Amenities walkway,Sports Amenities,MEDIUM,ELIMINATED,2021-09-05,25568.0,,Controls applied as per action plan
88764,3764,,35017.0,ERGONOMIC,HEIGHTS,Unprotected mezzanine edge in near the car park,School grounds,MEDIUM,ELIMINATED,2022-09-26,25570.0,,Controls applied as per action plan
88765,3764,13968.0,,PHYSICAL,HEIGHTS,Inadequate ladder storage and inspection regime,Block E,LOW,CONTROLLED,2022-09-26,25570.0,,Controls applied as per action plan
88766,3764,13971.0,,ENVIRONMENTAL,SLIP_TRIP_FALL,Uneven paving stones near Learning Centre creating trip hazard,Learning Centre,MEDIUM,CONTROLLED,2022-09-26,25570.0,,Controls applied as per action plan
88767,3764,13971.0,,ENVIRONMENTAL,SLIP_TRIP_FALL,Algae growth on pathway near Learning Centre making surface slippery in wet conditions,Learning Centre,LOW,CONTROLLED,2023-03-19,25571.0,,Controls applied as per action plan
88768,3764,,,ELECTRICAL,SLIP_TRIP_FALL,Algae growth on pathway near the northern boundary making surface slippery in wet conditions,School grounds,LOW,MONITORING,2023-03-19,25571.0,,Controls applied as per action plan
88769,3764,13969.0,,STRUCTURAL,MACHINERY,Missing guard on equipment in Main Office,Main Office,HIGH,ELIMINATED,2023-03-19,25571.0,,Controls applied as per action plan
88770,3764,,35016.0,STRUCTURAL,SLIP_TRIP_FALL,Algae growth on pathway near near the car park making surface slippery in wet conditions,School grounds,MEDIUM,ELIMINATED,2023-03-19,25571.0,,Controls applied as per action plan
88771,3764,13968.0,,PHYSICAL,FALLING_OBJECTS,Loose guttering on Block E at risk of falling in high winds,Block E,HIGH,MONITORING,2024-03-20,25573.0,,Controls applied as per action plan
88772,3764,,35022.0,PHYSICAL,TRAFFIC,No speed limit signage in school grounds,School grounds,LOW,MONITORING,2025-03-03,25575.0,,Controls applied as per action plan
88773,3764,13968.0,,ELECTRICAL,TREES,Dead branch overhanging walkway near Block E,Block E,CRITICAL,ELIMINATED,2020-05-17,,24841.0,Controls applied as per action plan
88774,3764,13970.0,,ELECTRICAL,WATER,Stormwater drain cover missing near playground,Sports Amenities,LOW,CONTROLLED,2020-05-17,,24841.0,Controls applied as per action plan
88775,3764,13970.0,,PHYSICAL,TREES,Dead branch overhanging walkway near Sports Amenities,Sports Amenities,MEDIUM,ELIMINATED,2020-05-17,,24841.0,Controls applied as per action plan
88776,3764,,,ENVIRONMENTAL,WEATHER,Ponding water near the main entrance after rainfall,School grounds,HIGH,CONTROLLED,2020-08-23,,24842.0,Controls applied as per action plan
88777,3764,,,ENVIRONMENTAL,TREES,Dead branch overhanging walkway near the main entrance,School grounds,HIGH,ELIMINATED,2020-08-23,,24842.0,Controls applied as per action plan
88778,3764,,,ENVIRONMENTAL,PLAYGROUND,Rusted bolt on swing frame,School grounds,CRITICAL,OPEN,2020-08-23,,24842.0,
88779,3764,13968.0,,PHYSICAL,PLAYGROUND,Gap in playground fencing allowing access to road,Block E,MEDIUM,ELIMINATED,2020-05-23,,24843.0,Controls applied as per action plan
88780,3764,,,ELECTRICAL,SLIP_TRIP_FALL,Algae growth on pathway near the sports field perimeter making surface slippery in wet conditions,School grounds,HIGH,OPEN,2020-05-23,,24843.0,
88781,3764,13969.0,,PHYSICAL,WATER,Stormwater drain cover missing near playground,Main Office,MEDIUM,CONTROLLED,2021-05-18,,24844.0,Controls applied as per action plan
88782,3764,,,ELECTRICAL,PLAYGROUND,Gap in playground fencing allowing access to road,School grounds,HIGH,CONTROLLED,2021-05-18,,24844.0,Controls applied as per action plan
88783,3764,13969.0,,ELECTRICAL,TREES,Dead branch overhanging walkway near Main Office,Main Office,HIGH,OPEN,2021-05-18,,24844.0,
88784,3764,,,ENVIRONMENTAL,ASBESTOS,Damaged soffit near the main entrance potentially containing asbestos,School grounds,HIGH,MONITORING,2022-02-25,,24845.0,Controls applied as per action plan
88785,3764,,,ENVIRONMENTAL,TREES,Large tree root lifting pathway surface,School grounds,LOW,CONTROLLED,2022-02-25,,24845.0,Controls applied as per action plan
88786,3764,,,STRUCTURAL,TRAFFIC,No speed limit signage in school grounds,School grounds,LOW,OPEN,2023-11-02,,24846.0,
88787,3764,,,ELECTRICAL,WATER,Stormwater drain cover missing near playground,School grounds,LOW,OPEN,2024-07-22,,24848.0,
88788,3764,,,ENVIRONMENTAL,ELECTRICAL,Damaged power point cover in the sports field perimeter,School grounds,LOW,CONTROLLED,2024-09-05,,24849.0,Controls applied as per action plan
88789,3765,,,PHYSICAL,WATER,Flooding risk to the northern boundary from blocked drain,School grounds,HIGH,CONTROLLED,2020-03-21,25576.0,,Controls applied as per action plan
88790,3765,,,PHYSICAL,HEIGHTS,No edge protection on near the car park roof access,School grounds,MEDIUM,CONTROLLED,2020-03-21,25576.0,,Controls applied as per action plan
88791,3765,,,STRUCTURAL,ASBESTOS,Suspected ACM in ceiling tiles of the main entrance (pre-1990 construction),School grounds,LOW,MONITORING,2020-03-21,25576.0,,Controls applied as per action plan
88792,3765,,,PHYSICAL,WEATHER,Ponding water near near the car park after rainfall,School grounds,HIGH,CONTROLLED,2020-03-21,25576.0,,Controls applied as per action plan
